Time: 2022-04-26 21:56:26.705071 | Result: Menace Lose
Time: 2022-04-26 21:56:26.799830 | Result: Menace Win
Time: 2022-04-26 21:56:26.800586 | Result: Menace Win
Time: 2022-04-26 21:56:26.801347 | Result: Menace Win
Time: 2022-04-26 21:56:26.802095 | Result: Menace Win
Time: 2022-04-26 21:56:26.802862 | Result: Menace Win
Time: 2022-04-26 21:56:26.803650 | Result: Menace Win
Time: 2022-04-26 21:56:26.804571 | Result: Menace Win
Time: 2022-04-26 21:56:26.805357 | Result: Menace Win
Time: 2022-04-26 21:56:26.806188 | Result: Menace Lose
Time: 2022-04-26 21:56:26.807014 | Result: Menace Win
Time: 2022-04-26 21:56:26.807824 | Result: Menace Win
Time: 2022-04-26 21:56:26.808641 | Result: Menace Lose
Time: 2022-04-26 21:56:26.809468 | Result: Menace Lose
Time: 2022-04-26 21:56:26.810617 | Result: Menace Win
Time: 2022-04-26 21:56:26.811462 | Result: Menace Draw
Time: 2022-04-26 21:56:26.812344 | Result: Menace Draw
Time: 2022-04-26 21:56:26.813166 | Result: Menace Win
Time: 2022-04-26 21:56:26.813967 | Result: Menace Lose
Time: 2022-04-26 21:56:26.814778 | Result: Menace Win
Time: 2022-04-26 21:56:26.815627 | Result: Menace Win
Time: 2022-04-26 21:56:26.816450 | Result: Menace Draw
Time: 2022-04-26 21:56:26.817258 | Result: Menace Lose
Time: 2022-04-26 21:56:26.818056 | Result: Menace Win
Time: 2022-04-26 21:56:26.818941 | Result: Menace Win
Time: 2022-04-26 21:56:26.819791 | Result: Menace Lose
Time: 2022-04-26 21:56:26.820623 | Result: Menace Win
Time: 2022-04-26 21:56:26.821468 | Result: Menace Win
Time: 2022-04-26 21:56:26.822308 | Result: Menace Win
Time: 2022-04-26 21:56:26.823194 | Result: Menace Win
Time: 2022-04-26 21:56:26.824054 | Result: Menace Win
Time: 2022-04-26 21:56:26.824965 | Result: Menace Win
Time: 2022-04-26 21:56:26.825828 | Result: Menace Win
Time: 2022-04-26 21:56:26.826697 | Result: Menace Win
Time: 2022-04-26 21:56:26.827553 | Result: Menace Win
Time: 2022-04-26 21:56:26.828457 | Result: Menace Draw
Time: 2022-04-26 21:56:26.829348 | Result: Menace Draw
Time: 2022-04-26 21:56:26.830208 | Result: Menace Lose
Time: 2022-04-26 21:56:26.831072 | Result: Menace Win
Time: 2022-04-26 21:56:26.831973 | Result: Menace Win
Time: 2022-04-26 21:56:26.832853 | Result: Menace Lose
Time: 2022-04-26 21:56:26.833740 | Result: Menace Draw
Time: 2022-04-26 21:56:26.834623 | Result: Menace Win
Time: 2022-04-26 21:56:26.835517 | Result: Menace Lose
Time: 2022-04-26 21:56:26.836408 | Result: Menace Draw
Time: 2022-04-26 21:56:26.837337 | Result: Menace Win
Time: 2022-04-26 21:56:26.838248 | Result: Menace Lose
Time: 2022-04-26 21:56:26.839232 | Result: Menace Win
Time: 2022-04-26 21:56:26.840131 | Result: Menace Win
Time: 2022-04-26 21:56:26.841026 | Result: Menace Win
Time: 2022-04-26 21:56:26.841947 | Result: Menace Draw
Time: 2022-04-26 21:56:26.842878 | Result: Menace Draw
Time: 2022-04-26 21:56:26.843788 | Result: Menace Win
Time: 2022-04-26 21:56:26.844742 | Result: Menace Win
Time: 2022-04-26 21:56:26.845658 | Result: Menace Draw
Time: 2022-04-26 21:56:26.846634 | Result: Menace Draw
Time: 2022-04-26 21:56:26.847570 | Result: Menace Win
Time: 2022-04-26 21:56:26.848495 | Result: Menace Draw
Time: 2022-04-26 21:56:26.849387 | Result: Menace Win
Time: 2022-04-26 21:56:26.850311 | Result: Menace Draw
Time: 2022-04-26 21:56:26.851214 | Result: Menace Win
Time: 2022-04-26 21:56:26.852155 | Result: Menace Win
Time: 2022-04-26 21:56:26.853088 | Result: Menace Draw
Time: 2022-04-26 21:56:26.854093 | Result: Menace Lose
Time: 2022-04-26 21:56:26.855065 | Result: Menace Draw
Time: 2022-04-26 21:56:26.856010 | Result: Menace Lose
Time: 2022-04-26 21:56:26.856959 | Result: Menace Win
Time: 2022-04-26 21:56:26.857897 | Result: Menace Win
Time: 2022-04-26 21:56:26.858853 | Result: Menace Win
Time: 2022-04-26 21:56:26.859847 | Result: Menace Win
Time: 2022-04-26 21:56:26.860792 | Result: Menace Win
Time: 2022-04-26 21:56:26.861753 | Result: Menace Draw
Time: 2022-04-26 21:56:26.862712 | Result: Menace Win
Time: 2022-04-26 21:56:26.863696 | Result: Menace Draw
Time: 2022-04-26 21:56:26.864663 | Result: Menace Win
Time: 2022-04-26 21:56:26.865638 | Result: Menace Draw
Time: 2022-04-26 21:56:26.866595 | Result: Menace Win
Time: 2022-04-26 21:56:26.867556 | Result: Menace Lose
Time: 2022-04-26 21:56:26.868534 | Result: Menace Win
Time: 2022-04-26 21:56:26.869539 | Result: Menace Win
Time: 2022-04-26 21:56:26.870542 | Result: Menace Win
Time: 2022-04-26 21:56:26.871537 | Result: Menace Lose
Time: 2022-04-26 21:56:26.872539 | Result: Menace Draw
Time: 2022-04-26 21:56:26.873505 | Result: Menace Draw
Time: 2022-04-26 21:56:26.874573 | Result: Menace Lose
Time: 2022-04-26 21:56:26.875570 | Result: Menace Win
Time: 2022-04-26 21:56:26.876558 | Result: Menace Draw
Time: 2022-04-26 21:56:26.877553 | Result: Menace Lose
Time: 2022-04-26 21:56:26.878551 | Result: Menace Win
Time: 2022-04-26 21:56:26.879527 | Result: Menace Win
Time: 2022-04-26 21:56:26.880528 | Result: Menace Lose
Time: 2022-04-26 21:56:26.881537 | Result: Menace Win
Time: 2022-04-26 21:56:26.882613 | Result: Menace Win
Time: 2022-04-26 21:56:26.883623 | Result: Menace Lose
Time: 2022-04-26 21:56:26.884629 | Result: Menace Lose
Time: 2022-04-26 21:56:26.885685 | Result: Menace Draw
Time: 2022-04-26 21:56:26.886676 | Result: Menace Win
Time: 2022-04-26 21:56:26.887707 | Result: Menace Draw
Time: 2022-04-26 21:56:26.888709 | Result: Menace Win
Time: 2022-04-26 21:56:26.889763 | Result: Menace Win
Time: 2022-04-26 21:56:26.890782 | Result: Menace Win
Time: 2022-04-26 21:56:26.891792 | Result: Menace Win
Time: 2022-04-26 21:56:26.892836 | Result: Menace Lose
Time: 2022-04-26 21:56:26.893871 | Result: Menace Win
Time: 2022-04-26 21:56:26.894907 | Result: Menace Draw
Time: 2022-04-26 21:56:26.895909 | Result: Menace Win
Time: 2022-04-26 21:56:26.896909 | Result: Menace Lose
Time: 2022-04-26 21:56:26.897897 | Result: Menace Win
Time: 2022-04-26 21:56:26.899027 | Result: Menace Draw
Time: 2022-04-26 21:56:26.900008 | Result: Menace Win
Time: 2022-04-26 21:56:26.901010 | Result: Menace Win
Time: 2022-04-26 21:56:26.902043 | Result: Menace Win
Time: 2022-04-26 21:56:26.903296 | Result: Menace Win
Time: 2022-04-26 21:56:26.904629 | Result: Menace Win
Time: 2022-04-26 21:56:26.905817 | Result: Menace Win
Time: 2022-04-26 21:56:26.907062 | Result: Menace Win
Time: 2022-04-26 21:56:26.908316 | Result: Menace Draw
Time: 2022-04-26 21:56:26.909354 | Result: Menace Win
Time: 2022-04-26 21:56:26.910391 | Result: Menace Win
Time: 2022-04-26 21:56:26.911739 | Result: Menace Win
Time: 2022-04-26 21:56:26.912795 | Result: Menace Lose
Time: 2022-04-26 21:56:26.913952 | Result: Menace Draw
Time: 2022-04-26 21:56:26.915283 | Result: Menace Draw
Time: 2022-04-26 21:56:26.916568 | Result: Menace Win
Time: 2022-04-26 21:56:26.917609 | Result: Menace Win
Time: 2022-04-26 21:56:26.918665 | Result: Menace Win
Time: 2022-04-26 21:56:26.919749 | Result: Menace Win
Time: 2022-04-26 21:56:26.920854 | Result: Menace Lose
Time: 2022-04-26 21:56:26.922175 | Result: Menace Win
Time: 2022-04-26 21:56:26.923386 | Result: Menace Win
Time: 2022-04-26 21:56:26.924675 | Result: Menace Draw
Time: 2022-04-26 21:56:26.925766 | Result: Menace Lose
Time: 2022-04-26 21:56:26.926841 | Result: Menace Win
Time: 2022-04-26 21:56:26.927927 | Result: Menace Win
Time: 2022-04-26 21:56:26.929004 | Result: Menace Win
Time: 2022-04-26 21:56:26.930249 | Result: Menace Win
Time: 2022-04-26 21:56:26.931333 | Result: Menace Win
Time: 2022-04-26 21:56:26.932447 | Result: Menace Win
Time: 2022-04-26 21:56:26.933538 | Result: Menace Lose
Time: 2022-04-26 21:56:26.934609 | Result: Menace Lose
Time: 2022-04-26 21:56:26.935690 | Result: Menace Win
Time: 2022-04-26 21:56:26.936783 | Result: Menace Win
Time: 2022-04-26 21:56:26.937918 | Result: Menace Draw
Time: 2022-04-26 21:56:26.939104 | Result: Menace Lose
Time: 2022-04-26 21:56:26.940233 | Result: Menace Win
Time: 2022-04-26 21:56:26.941340 | Result: Menace Win
Time: 2022-04-26 21:56:26.942442 | Result: Menace Win
Time: 2022-04-26 21:56:26.943568 | Result: Menace Win
Time: 2022-04-26 21:56:26.944697 | Result: Menace Win
Time: 2022-04-26 21:56:26.945998 | Result: Menace Win
Time: 2022-04-26 21:56:26.947133 | Result: Menace Win
Time: 2022-04-26 21:56:26.948279 | Result: Menace Win
Time: 2022-04-26 21:56:26.949579 | Result: Menace Win
Time: 2022-04-26 21:56:26.950715 | Result: Menace Win
Time: 2022-04-26 21:56:26.951929 | Result: Menace Win
Time: 2022-04-26 21:56:26.953229 | Result: Menace Win
Time: 2022-04-26 21:56:26.954488 | Result: Menace Win
Time: 2022-04-26 21:56:26.955662 | Result: Menace Win
Time: 2022-04-26 21:56:26.956805 | Result: Menace Win
Time: 2022-04-26 21:56:26.958081 | Result: Menace Win
Time: 2022-04-26 21:56:26.959312 | Result: Menace Draw
Time: 2022-04-26 21:56:26.960527 | Result: Menace Win
Time: 2022-04-26 21:56:26.961748 | Result: Menace Draw
Time: 2022-04-26 21:56:26.962913 | Result: Menace Win
Time: 2022-04-26 21:56:26.964062 | Result: Menace Lose
Time: 2022-04-26 21:56:26.965215 | Result: Menace Win
Time: 2022-04-26 21:56:26.966341 | Result: Menace Win
Time: 2022-04-26 21:56:26.967515 | Result: Menace Win
Time: 2022-04-26 21:56:26.968678 | Result: Menace Win
Time: 2022-04-26 21:56:26.969828 | Result: Menace Win
Time: 2022-04-26 21:56:26.971010 | Result: Menace Win
Time: 2022-04-26 21:56:26.972198 | Result: Menace Win
Time: 2022-04-26 21:56:26.973390 | Result: Menace Draw
Time: 2022-04-26 21:56:26.974557 | Result: Menace Win
Time: 2022-04-26 21:56:26.975743 | Result: Menace Win
Time: 2022-04-26 21:56:26.976992 | Result: Menace Win
Time: 2022-04-26 21:56:26.978227 | Result: Menace Lose
Time: 2022-04-26 21:56:26.979440 | Result: Menace Draw
Time: 2022-04-26 21:56:26.980617 | Result: Menace Win
Time: 2022-04-26 21:56:26.981850 | Result: Menace Win
Time: 2022-04-26 21:56:26.983044 | Result: Menace Win
Time: 2022-04-26 21:56:26.984251 | Result: Menace Win
Time: 2022-04-26 21:56:26.985527 | Result: Menace Lose
Time: 2022-04-26 21:56:26.986745 | Result: Menace Win
Time: 2022-04-26 21:56:26.987976 | Result: Menace Win
Time: 2022-04-26 21:56:26.989247 | Result: Menace Win
Time: 2022-04-26 21:56:26.990530 | Result: Menace Win
Time: 2022-04-26 21:56:26.991972 | Result: Menace Win
Time: 2022-04-26 21:56:26.993242 | Result: Menace Win
Time: 2022-04-26 21:56:26.994486 | Result: Menace Lose
Time: 2022-04-26 21:56:26.995766 | Result: Menace Win
Time: 2022-04-26 21:56:26.997067 | Result: Menace Win
Time: 2022-04-26 21:56:26.998321 | Result: Menace Win
Time: 2022-04-26 21:56:26.999558 | Result: Menace Win
Time: 2022-04-26 21:56:27.000815 | Result: Menace Draw
Time: 2022-04-26 21:56:27.002059 | Result: Menace Win
Time: 2022-04-26 21:56:27.003305 | Result: Menace Win
Time: 2022-04-26 21:56:27.004591 | Result: Menace Draw
Time: 2022-04-26 21:56:27.005886 | Result: Menace Win
Time: 2022-04-26 21:56:27.007143 | Result: Menace Draw
Time: 2022-04-26 21:56:27.008425 | Result: Menace Win
Time: 2022-04-26 21:56:27.009692 | Result: Menace Win
Time: 2022-04-26 21:56:27.010988 | Result: Menace Win
Time: 2022-04-26 21:56:27.012257 | Result: Menace Win
Time: 2022-04-26 21:56:27.013548 | Result: Menace Win
Time: 2022-04-26 21:56:27.014838 | Result: Menace Win
Time: 2022-04-26 21:56:27.016129 | Result: Menace Win
Time: 2022-04-26 21:56:27.017591 | Result: Menace Win
Time: 2022-04-26 21:56:27.018912 | Result: Menace Lose
Time: 2022-04-26 21:56:27.020194 | Result: Menace Win
Time: 2022-04-26 21:56:27.021498 | Result: Menace Draw
Time: 2022-04-26 21:56:27.022815 | Result: Menace Draw
Time: 2022-04-26 21:56:27.024153 | Result: Menace Win
Time: 2022-04-26 21:56:27.025464 | Result: Menace Win
Time: 2022-04-26 21:56:27.026778 | Result: Menace Lose
Time: 2022-04-26 21:56:27.028107 | Result: Menace Win
Time: 2022-04-26 21:56:27.029452 | Result: Menace Draw
Time: 2022-04-26 21:56:27.030764 | Result: Menace Win
Time: 2022-04-26 21:56:27.032069 | Result: Menace Win
Time: 2022-04-26 21:56:27.033374 | Result: Menace Win
Time: 2022-04-26 21:56:27.034702 | Result: Menace Win
Time: 2022-04-26 21:56:27.036123 | Result: Menace Win
Time: 2022-04-26 21:56:27.037533 | Result: Menace Win
Time: 2022-04-26 21:56:27.038984 | Result: Menace Win
Time: 2022-04-26 21:56:27.040376 | Result: Menace Draw
Time: 2022-04-26 21:56:27.041735 | Result: Menace Win
Time: 2022-04-26 21:56:27.043111 | Result: Menace Win
Time: 2022-04-26 21:56:27.044507 | Result: Menace Draw
Time: 2022-04-26 21:56:27.045847 | Result: Menace Win
Time: 2022-04-26 21:56:27.047214 | Result: Menace Draw
Time: 2022-04-26 21:56:27.048604 | Result: Menace Win
Time: 2022-04-26 21:56:27.049947 | Result: Menace Lose
Time: 2022-04-26 21:56:27.051305 | Result: Menace Win
Time: 2022-04-26 21:56:27.052644 | Result: Menace Win
Time: 2022-04-26 21:56:27.054101 | Result: Menace Draw
Time: 2022-04-26 21:56:27.055511 | Result: Menace Win
Time: 2022-04-26 21:56:27.056909 | Result: Menace Win
Time: 2022-04-26 21:56:27.058318 | Result: Menace Win
Time: 2022-04-26 21:56:27.059733 | Result: Menace Draw
Time: 2022-04-26 21:56:27.061180 | Result: Menace Win
Time: 2022-04-26 21:56:27.062569 | Result: Menace Draw
Time: 2022-04-26 21:56:27.063940 | Result: Menace Win
Time: 2022-04-26 21:56:27.065322 | Result: Menace Win
Time: 2022-04-26 21:56:27.066683 | Result: Menace Win
Time: 2022-04-26 21:56:27.068089 | Result: Menace Win
Time: 2022-04-26 21:56:27.069500 | Result: Menace Draw
Time: 2022-04-26 21:56:27.070892 | Result: Menace Win
Time: 2022-04-26 21:56:27.072292 | Result: Menace Win
Time: 2022-04-26 21:56:27.073690 | Result: Menace Win
Time: 2022-04-26 21:56:27.075117 | Result: Menace Win
Time: 2022-04-26 21:56:27.076527 | Result: Menace Win
Time: 2022-04-26 21:56:27.077934 | Result: Menace Win
Time: 2022-04-26 21:56:27.079322 | Result: Menace Win
Time: 2022-04-26 21:56:27.080732 | Result: Menace Win
Time: 2022-04-26 21:56:27.082157 | Result: Menace Win
Time: 2022-04-26 21:56:27.083645 | Result: Menace Draw
Time: 2022-04-26 21:56:27.085049 | Result: Menace Win
Time: 2022-04-26 21:56:27.086447 | Result: Menace Win
Time: 2022-04-26 21:56:27.087838 | Result: Menace Win
Time: 2022-04-26 21:56:27.089287 | Result: Menace Win
Time: 2022-04-26 21:56:27.090731 | Result: Menace Win
Time: 2022-04-26 21:56:27.092166 | Result: Menace Win
Time: 2022-04-26 21:56:27.093642 | Result: Menace Lose
Time: 2022-04-26 21:56:27.095093 | Result: Menace Lose
Time: 2022-04-26 21:56:27.096524 | Result: Menace Lose
Time: 2022-04-26 21:56:27.097980 | Result: Menace Win
Time: 2022-04-26 21:56:27.099426 | Result: Menace Win
Time: 2022-04-26 21:56:27.100857 | Result: Menace Draw
Time: 2022-04-26 21:56:27.102300 | Result: Menace Win
Time: 2022-04-26 21:56:27.103819 | Result: Menace Draw
Time: 2022-04-26 21:56:27.105296 | Result: Menace Win
Time: 2022-04-26 21:56:27.106826 | Result: Menace Win
Time: 2022-04-26 21:56:27.108299 | Result: Menace Win
Time: 2022-04-26 21:56:27.109817 | Result: Menace Win
Time: 2022-04-26 21:56:27.111284 | Result: Menace Win
Time: 2022-04-26 21:56:27.112749 | Result: Menace Win
Time: 2022-04-26 21:56:27.114231 | Result: Menace Win
Time: 2022-04-26 21:56:27.115710 | Result: Menace Win
Time: 2022-04-26 21:56:27.117177 | Result: Menace Win
Time: 2022-04-26 21:56:27.118645 | Result: Menace Lose
Time: 2022-04-26 21:56:27.120116 | Result: Menace Draw
Time: 2022-04-26 21:56:27.121621 | Result: Menace Win
Time: 2022-04-26 21:56:27.123129 | Result: Menace Win
Time: 2022-04-26 21:56:27.124623 | Result: Menace Win
Time: 2022-04-26 21:56:27.126097 | Result: Menace Lose
Time: 2022-04-26 21:56:27.127635 | Result: Menace Win
Time: 2022-04-26 21:56:27.129146 | Result: Menace Draw
Time: 2022-04-26 21:56:27.130722 | Result: Menace Win
Time: 2022-04-26 21:56:27.132257 | Result: Menace Win
Time: 2022-04-26 21:56:27.133756 | Result: Menace Win
Time: 2022-04-26 21:56:27.135286 | Result: Menace Win
Time: 2022-04-26 21:56:27.136799 | Result: Menace Draw
Time: 2022-04-26 21:56:27.138309 | Result: Menace Win
Time: 2022-04-26 21:56:27.139805 | Result: Menace Win
Time: 2022-04-26 21:56:27.141314 | Result: Menace Win
Time: 2022-04-26 21:56:27.142840 | Result: Menace Win
Time: 2022-04-26 21:56:27.144344 | Result: Menace Win
Time: 2022-04-26 21:56:27.145862 | Result: Menace Win
Time: 2022-04-26 21:56:27.147416 | Result: Menace Lose
Time: 2022-04-26 21:56:27.148943 | Result: Menace Win
Time: 2022-04-26 21:56:27.150459 | Result: Menace Draw
Time: 2022-04-26 21:56:27.151978 | Result: Menace Win
Time: 2022-04-26 21:56:27.153513 | Result: Menace Win
Time: 2022-04-26 21:56:27.155089 | Result: Menace Win
Time: 2022-04-26 21:56:27.156628 | Result: Menace Win
Time: 2022-04-26 21:56:27.158159 | Result: Menace Win
Time: 2022-04-26 21:56:27.159715 | Result: Menace Win
Time: 2022-04-26 21:56:27.161265 | Result: Menace Win
Time: 2022-04-26 21:56:27.162801 | Result: Menace Win
Time: 2022-04-26 21:56:27.164397 | Result: Menace Win
Time: 2022-04-26 21:56:27.165971 | Result: Menace Win
Time: 2022-04-26 21:56:27.167549 | Result: Menace Win
Time: 2022-04-26 21:56:27.169111 | Result: Menace Win
Time: 2022-04-26 21:56:27.170649 | Result: Menace Win
Time: 2022-04-26 21:56:27.172251 | Result: Menace Win
Time: 2022-04-26 21:56:27.173793 | Result: Menace Win
Time: 2022-04-26 21:56:27.175361 | Result: Menace Win
Time: 2022-04-26 21:56:27.176904 | Result: Menace Win
Time: 2022-04-26 21:56:27.178487 | Result: Menace Draw
Time: 2022-04-26 21:56:27.180158 | Result: Menace Lose
Time: 2022-04-26 21:56:27.181728 | Result: Menace Win
Time: 2022-04-26 21:56:27.183322 | Result: Menace Draw
Time: 2022-04-26 21:56:27.184891 | Result: Menace Win
Time: 2022-04-26 21:56:27.186497 | Result: Menace Draw
Time: 2022-04-26 21:56:27.188097 | Result: Menace Draw
Time: 2022-04-26 21:56:27.189708 | Result: Menace Win
Time: 2022-04-26 21:56:27.191335 | Result: Menace Draw
Time: 2022-04-26 21:56:27.192957 | Result: Menace Win
Time: 2022-04-26 21:56:27.194561 | Result: Menace Lose
Time: 2022-04-26 21:56:27.196180 | Result: Menace Win
Time: 2022-04-26 21:56:27.197775 | Result: Menace Win
Time: 2022-04-26 21:56:27.199365 | Result: Menace Draw
Time: 2022-04-26 21:56:27.200993 | Result: Menace Win
Time: 2022-04-26 21:56:27.202604 | Result: Menace Win
Time: 2022-04-26 21:56:27.204239 | Result: Menace Draw
Time: 2022-04-26 21:56:27.205942 | Result: Menace Win
Time: 2022-04-26 21:56:27.207557 | Result: Menace Draw
Time: 2022-04-26 21:56:27.209203 | Result: Menace Win
Time: 2022-04-26 21:56:27.210812 | Result: Menace Win
Time: 2022-04-26 21:56:27.212445 | Result: Menace Win
Time: 2022-04-26 21:56:27.214070 | Result: Menace Win
Time: 2022-04-26 21:56:27.215719 | Result: Menace Win
Time: 2022-04-26 21:56:27.217364 | Result: Menace Win
Time: 2022-04-26 21:56:27.219028 | Result: Menace Lose
Time: 2022-04-26 21:56:27.220698 | Result: Menace Win
Time: 2022-04-26 21:56:27.222395 | Result: Menace Win
Time: 2022-04-26 21:56:27.224067 | Result: Menace Win
Time: 2022-04-26 21:56:27.225756 | Result: Menace Win
Time: 2022-04-26 21:56:27.227454 | Result: Menace Win
Time: 2022-04-26 21:56:27.229131 | Result: Menace Win
Time: 2022-04-26 21:56:27.230808 | Result: Menace Lose
Time: 2022-04-26 21:56:27.232574 | Result: Menace Lose
Time: 2022-04-26 21:56:27.234230 | Result: Menace Win
Time: 2022-04-26 21:56:27.235950 | Result: Menace Win
Time: 2022-04-26 21:56:27.237674 | Result: Menace Win
Time: 2022-04-26 21:56:27.239370 | Result: Menace Win
Time: 2022-04-26 21:56:27.241063 | Result: Menace Draw
Time: 2022-04-26 21:56:27.242761 | Result: Menace Lose
Time: 2022-04-26 21:56:27.244463 | Result: Menace Win
Time: 2022-04-26 21:56:27.246153 | Result: Menace Win
Time: 2022-04-26 21:56:27.247814 | Result: Menace Win
