Time: 2022-04-23 12:01:52.886804 | Result: Menace Lose
Time: 2022-04-23 12:01:52.930442 | Result: Menace Lose
Time: 2022-04-23 12:01:52.930498 | Result: Menace Lose
Time: 2022-04-23 12:01:52.930590 | Result: Menace Lose
Time: 2022-04-23 12:01:52.930652 | Result: Menace Lose
Time: 2022-04-23 12:01:52.930934 | Result: Menace Draw
Time: 2022-04-23 12:01:52.931034 | Result: Menace Lose
Time: 2022-04-23 12:01:52.931471 | Result: Menace Win
Time: 2022-04-23 12:01:52.931540 | Result: Menace Lose
Time: 2022-04-23 12:01:52.931604 | Result: Menace Lose
Time: 2022-04-23 12:01:52.932052 | Result: Menace Win
Time: 2022-04-23 12:01:52.932482 | Result: Menace Win
Time: 2022-04-23 12:01:52.932551 | Result: Menace Lose
Time: 2022-04-23 12:01:52.932614 | Result: Menace Lose
Time: 2022-04-23 12:01:52.932673 | Result: Menace Lose
Time: 2022-04-23 12:01:52.933096 | Result: Menace Win
Time: 2022-04-23 12:01:52.933214 | Result: Menace Lose
Time: 2022-04-23 12:01:52.933535 | Result: Menace Draw
Time: 2022-04-23 12:01:52.933842 | Result: Menace Draw
Time: 2022-04-23 12:01:52.934293 | Result: Menace Win
Time: 2022-04-23 12:01:52.934715 | Result: Menace Win
Time: 2022-04-23 12:01:52.935158 | Result: Menace Win
Time: 2022-04-23 12:01:52.935530 | Result: Menace Draw
Time: 2022-04-23 12:01:52.935820 | Result: Menace Draw
Time: 2022-04-23 12:01:52.936291 | Result: Menace Win
Time: 2022-04-23 12:01:52.936382 | Result: Menace Lose
Time: 2022-04-23 12:01:52.936506 | Result: Menace Lose
Time: 2022-04-23 12:01:52.936995 | Result: Menace Win
Time: 2022-04-23 12:01:52.937305 | Result: Menace Draw
Time: 2022-04-23 12:01:52.937393 | Result: Menace Lose
Time: 2022-04-23 12:01:52.937460 | Result: Menace Lose
Time: 2022-04-23 12:01:52.937908 | Result: Menace Win
Time: 2022-04-23 12:01:52.937975 | Result: Menace Lose
Time: 2022-04-23 12:01:52.938277 | Result: Menace Draw
Time: 2022-04-23 12:01:52.938727 | Result: Menace Win
Time: 2022-04-23 12:01:52.938798 | Result: Menace Lose
Time: 2022-04-23 12:01:52.938863 | Result: Menace Lose
Time: 2022-04-23 12:01:52.938922 | Result: Menace Lose
Time: 2022-04-23 12:01:52.938989 | Result: Menace Lose
Time: 2022-04-23 12:01:52.939060 | Result: Menace Lose
Time: 2022-04-23 12:01:52.939139 | Result: Menace Lose
Time: 2022-04-23 12:01:52.939593 | Result: Menace Win
Time: 2022-04-23 12:01:52.939667 | Result: Menace Lose
Time: 2022-04-23 12:01:52.940133 | Result: Menace Win
Time: 2022-04-23 12:01:52.940197 | Result: Menace Lose
Time: 2022-04-23 12:01:52.940263 | Result: Menace Lose
Time: 2022-04-23 12:01:52.940326 | Result: Menace Lose
Time: 2022-04-23 12:01:52.940385 | Result: Menace Lose
Time: 2022-04-23 12:01:52.940852 | Result: Menace Win
Time: 2022-04-23 12:01:52.940919 | Result: Menace Lose
Time: 2022-04-23 12:01:52.940980 | Result: Menace Lose
Time: 2022-04-23 12:01:52.941032 | Result: Menace Lose
Time: 2022-04-23 12:01:52.941095 | Result: Menace Lose
Time: 2022-04-23 12:01:52.941155 | Result: Menace Lose
Time: 2022-04-23 12:01:52.941621 | Result: Menace Win
Time: 2022-04-23 12:01:52.941939 | Result: Menace Draw
Time: 2022-04-23 12:01:52.942002 | Result: Menace Lose
Time: 2022-04-23 12:01:52.942313 | Result: Menace Draw
Time: 2022-04-23 12:01:52.942785 | Result: Menace Win
Time: 2022-04-23 12:01:52.943268 | Result: Menace Win
Time: 2022-04-23 12:01:52.943746 | Result: Menace Win
Time: 2022-04-23 12:01:52.944061 | Result: Menace Draw
Time: 2022-04-23 12:01:52.944541 | Result: Menace Win
Time: 2022-04-23 12:01:52.944603 | Result: Menace Lose
Time: 2022-04-23 12:01:52.944676 | Result: Menace Lose
Time: 2022-04-23 12:01:52.945176 | Result: Menace Win
Time: 2022-04-23 12:01:52.945640 | Result: Menace Win
Time: 2022-04-23 12:01:52.945712 | Result: Menace Lose
Time: 2022-04-23 12:01:52.945773 | Result: Menace Lose
Time: 2022-04-23 12:01:52.945837 | Result: Menace Lose
Time: 2022-04-23 12:01:52.945901 | Result: Menace Lose
Time: 2022-04-23 12:01:52.945963 | Result: Menace Lose
Time: 2022-04-23 12:01:52.946464 | Result: Menace Win
Time: 2022-04-23 12:01:52.946976 | Result: Menace Win
Time: 2022-04-23 12:01:52.947317 | Result: Menace Draw
Time: 2022-04-23 12:01:52.947372 | Result: Menace Lose
Time: 2022-04-23 12:01:52.947737 | Result: Menace Draw
Time: 2022-04-23 12:01:52.948275 | Result: Menace Win
Time: 2022-04-23 12:01:52.948350 | Result: Menace Lose
Time: 2022-04-23 12:01:52.948676 | Result: Menace Draw
Time: 2022-04-23 12:01:52.949017 | Result: Menace Draw
Time: 2022-04-23 12:01:52.949540 | Result: Menace Win
Time: 2022-04-23 12:01:52.949605 | Result: Menace Lose
Time: 2022-04-23 12:01:52.949671 | Result: Menace Lose
Time: 2022-04-23 12:01:52.949733 | Result: Menace Lose
Time: 2022-04-23 12:01:52.950059 | Result: Menace Draw
Time: 2022-04-23 12:01:52.950117 | Result: Menace Lose
Time: 2022-04-23 12:01:52.950163 | Result: Menace Lose
Time: 2022-04-23 12:01:52.950697 | Result: Menace Win
Time: 2022-04-23 12:01:52.950763 | Result: Menace Lose
Time: 2022-04-23 12:01:52.950814 | Result: Menace Lose
Time: 2022-04-23 12:01:52.951163 | Result: Menace Draw
Time: 2022-04-23 12:01:52.951675 | Result: Menace Win
Time: 2022-04-23 12:01:52.951729 | Result: Menace Lose
Time: 2022-04-23 12:01:52.951874 | Result: Menace Lose
Time: 2022-04-23 12:01:52.952372 | Result: Menace Win
Time: 2022-04-23 12:01:52.952707 | Result: Menace Draw
Time: 2022-04-23 12:01:52.953211 | Result: Menace Win
Time: 2022-04-23 12:01:52.953276 | Result: Menace Lose
Time: 2022-04-23 12:01:52.953350 | Result: Menace Lose
Time: 2022-04-23 12:01:52.953413 | Result: Menace Lose
Time: 2022-04-23 12:01:52.953474 | Result: Menace Lose
Time: 2022-04-23 12:01:52.953559 | Result: Menace Lose
Time: 2022-04-23 12:01:52.953630 | Result: Menace Lose
Time: 2022-04-23 12:01:52.953714 | Result: Menace Lose
Time: 2022-04-23 12:01:52.953767 | Result: Menace Lose
Time: 2022-04-23 12:01:52.954308 | Result: Menace Win
Time: 2022-04-23 12:01:52.954371 | Result: Menace Lose
Time: 2022-04-23 12:01:52.954964 | Result: Menace Win
Time: 2022-04-23 12:01:52.955036 | Result: Menace Lose
Time: 2022-04-23 12:01:52.955153 | Result: Menace Lose
Time: 2022-04-23 12:01:52.955224 | Result: Menace Lose
Time: 2022-04-23 12:01:52.955297 | Result: Menace Lose
Time: 2022-04-23 12:01:52.955427 | Result: Menace Lose
Time: 2022-04-23 12:01:52.955833 | Result: Menace Draw
Time: 2022-04-23 12:01:52.955890 | Result: Menace Lose
Time: 2022-04-23 12:01:52.955942 | Result: Menace Lose
Time: 2022-04-23 12:01:52.956495 | Result: Menace Win
Time: 2022-04-23 12:01:52.956565 | Result: Menace Lose
Time: 2022-04-23 12:01:52.957100 | Result: Menace Win
Time: 2022-04-23 12:01:52.957154 | Result: Menace Lose
Time: 2022-04-23 12:01:52.957224 | Result: Menace Lose
Time: 2022-04-23 12:01:52.957776 | Result: Menace Win
Time: 2022-04-23 12:01:52.957853 | Result: Menace Lose
Time: 2022-04-23 12:01:52.957943 | Result: Menace Lose
Time: 2022-04-23 12:01:52.958500 | Result: Menace Win
Time: 2022-04-23 12:01:52.958878 | Result: Menace Draw
Time: 2022-04-23 12:01:52.958984 | Result: Menace Lose
Time: 2022-04-23 12:01:52.959589 | Result: Menace Win
Time: 2022-04-23 12:01:52.959650 | Result: Menace Lose
Time: 2022-04-23 12:01:52.959838 | Result: Menace Lose
Time: 2022-04-23 12:01:52.959907 | Result: Menace Lose
Time: 2022-04-23 12:01:52.960005 | Result: Menace Lose
Time: 2022-04-23 12:01:52.960090 | Result: Menace Lose
Time: 2022-04-23 12:01:52.960512 | Result: Menace Draw
Time: 2022-04-23 12:01:52.960642 | Result: Menace Lose
Time: 2022-04-23 12:01:52.960725 | Result: Menace Lose
Time: 2022-04-23 12:01:52.961371 | Result: Menace Win
Time: 2022-04-23 12:01:52.961431 | Result: Menace Lose
Time: 2022-04-23 12:01:52.961877 | Result: Menace Draw
Time: 2022-04-23 12:01:52.962011 | Result: Menace Lose
Time: 2022-04-23 12:01:52.962144 | Result: Menace Lose
Time: 2022-04-23 12:01:52.962267 | Result: Menace Lose
Time: 2022-04-23 12:01:52.962384 | Result: Menace Lose
Time: 2022-04-23 12:01:52.962500 | Result: Menace Lose
Time: 2022-04-23 12:01:52.962631 | Result: Menace Lose
Time: 2022-04-23 12:01:52.963405 | Result: Menace Win
Time: 2022-04-23 12:01:52.963842 | Result: Menace Draw
Time: 2022-04-23 12:01:52.963915 | Result: Menace Lose
Time: 2022-04-23 12:01:52.964484 | Result: Menace Win
Time: 2022-04-23 12:01:52.964634 | Result: Menace Lose
Time: 2022-04-23 12:01:52.964680 | Result: Menace Lose
Time: 2022-04-23 12:01:52.965285 | Result: Menace Win
Time: 2022-04-23 12:01:52.965893 | Result: Menace Win
Time: 2022-04-23 12:01:52.965978 | Result: Menace Lose
Time: 2022-04-23 12:01:52.966048 | Result: Menace Lose
Time: 2022-04-23 12:01:52.966142 | Result: Menace Lose
Time: 2022-04-23 12:01:52.966231 | Result: Menace Lose
Time: 2022-04-23 12:01:52.966285 | Result: Menace Lose
Time: 2022-04-23 12:01:52.966360 | Result: Menace Lose
Time: 2022-04-23 12:01:52.966759 | Result: Menace Draw
Time: 2022-04-23 12:01:52.967149 | Result: Menace Draw
Time: 2022-04-23 12:01:52.967577 | Result: Menace Draw
Time: 2022-04-23 12:01:52.968199 | Result: Menace Win
Time: 2022-04-23 12:01:52.968282 | Result: Menace Lose
Time: 2022-04-23 12:01:52.968707 | Result: Menace Draw
Time: 2022-04-23 12:01:52.969299 | Result: Menace Win
Time: 2022-04-23 12:01:52.969374 | Result: Menace Lose
Time: 2022-04-23 12:01:52.969439 | Result: Menace Lose
Time: 2022-04-23 12:01:52.969495 | Result: Menace Lose
Time: 2022-04-23 12:01:52.969568 | Result: Menace Lose
Time: 2022-04-23 12:01:52.969639 | Result: Menace Lose
Time: 2022-04-23 12:01:52.970059 | Result: Menace Draw
Time: 2022-04-23 12:01:52.970676 | Result: Menace Win
Time: 2022-04-23 12:01:52.970731 | Result: Menace Lose
Time: 2022-04-23 12:01:52.971167 | Result: Menace Draw
Time: 2022-04-23 12:01:52.971791 | Result: Menace Win
Time: 2022-04-23 12:01:52.972453 | Result: Menace Win
Time: 2022-04-23 12:01:52.972540 | Result: Menace Lose
Time: 2022-04-23 12:01:52.973198 | Result: Menace Win
Time: 2022-04-23 12:01:52.973829 | Result: Menace Win
Time: 2022-04-23 12:01:52.974269 | Result: Menace Draw
Time: 2022-04-23 12:01:52.974337 | Result: Menace Lose
Time: 2022-04-23 12:01:52.974414 | Result: Menace Lose
Time: 2022-04-23 12:01:52.974473 | Result: Menace Lose
Time: 2022-04-23 12:01:52.975122 | Result: Menace Win
Time: 2022-04-23 12:01:52.975200 | Result: Menace Lose
Time: 2022-04-23 12:01:52.975881 | Result: Menace Win
Time: 2022-04-23 12:01:52.976624 | Result: Menace Win
Time: 2022-04-23 12:01:52.976792 | Result: Menace Lose
Time: 2022-04-23 12:01:52.976863 | Result: Menace Lose
Time: 2022-04-23 12:01:52.976982 | Result: Menace Lose
Time: 2022-04-23 12:01:52.977042 | Result: Menace Lose
Time: 2022-04-23 12:01:52.978174 | Result: Menace Win
Time: 2022-04-23 12:01:52.978971 | Result: Menace Win
Time: 2022-04-23 12:01:52.979091 | Result: Menace Lose
Time: 2022-04-23 12:01:52.979881 | Result: Menace Win
Time: 2022-04-23 12:01:52.980011 | Result: Menace Lose
